          13          20           4           2           2           4
          13          21           5           3           6           3
          13          22           6           3           6           5
          13          23           6           6           5           1
          13          24           2           3           2           5
          13          25           4           1           2           5
          13          26           2           1           5           2
          13          27           4           5           1           2
          13          28           1           2           5           3
          13          29           4           3           2           1
          13          30           6           3           4           4
          13          31           3           1           5           2
          13          32           4           4           3           3
          13          33           3           2           6           2
          13          34           5           1           1           3
          13          35           1           1           2           5
          13          36           3           4           4           4
          13          37           4           5           1           5
          13          38           1           5           2           2
          13          39           2           3           4           3
          13          40           4           1           4           5
          13          41           4           4           2           4
          13          42           2           3           3           3
          13          43           1           3           6           4
          13          44           6           4           3           1
          13          45           3           1           1           1
          13          46           1           6           5           1
          13          47           5           4           1           1
          13          48           1           1           6           6
          13          49           2           3           5           4
          13          50           1           1           1           5
          14           1           5           1           6           1
          14           2           6           1           2           1
          14           3           2           1           1           1
          14           4           4           3           3           2
          14           5           3           6           3           5
          14           6           6           6           1           4
          14           7           5           2           3           6
          14           8           6           6           3           6
          14           9           3           1           2           6
          14          10           1           4           4           2
          14          11           3           1           1           1
          14          12           5           5           5           5
          14          13           3           4           5           5
          14          14           6           2           5           6
          14          15           2           2           3           3
          14          16           3           1           1           3
          14          17           2           6           3           3
          14          18           3           2           2           2
          14          19           2           2           3           4
          14          20           5           4           2           2
          14          21           4           2           3           3
          14          22           3           2           2           4
          14          23           3           6           5           5
          14          24           1           5           3           3
          14          25           3           5           6           3
          14          26           6           6           6           3
          14          27           4           2           5           1
          14          28           5           2           6           2
          14          29           6           3           5           6
          14          30           5           5           6           3
          14          31           1           2           1           1
          14          32           5           1           4           1
          14          33           4           4           1           2
          14          34           1           1           1           2
          14          35           1           3           2           1
          14          36           2           3           4           4
          14          37           1           4           5           5
          14          38           1           2           3           5
          14          39           1           3           4           3
          14          40           6           6           5           1
          14          41           1           5           3           6
          14          42           3           6           2           1
          14          43           2           6           4           6
          14          44           5           2           6           6
          14          45           4           4           4           5
          14          46           4           3           2           6
          14          47           1           6           4           4
          14          48           4           3           2           1
          14          49           1           4           3           3
          14          50           3           6           6           1
          15           1           1           3           2           1
          15           2           6           1           3           1
          15           3           4           1           5           6
          15           4           5           5           1           4
          15           5           5           1           1           6
          15           6           1           1           1           1
          15           7           6           3           3           4
          15           8           3           2           2           5
          15           9           2           4           4           3
          15          10           6           3           6           6
          15          11           2           1           6           1
          15          12           1           3           6           3
          15          13           5           1           2           4
          15          14           6           1           4           6
          15          15           4           3           3           5
          15          16           3           3           1           1
          15          17           4           2           5           6
          15          18           5           5           2           2
          15          19           6           5           4           6
          15          20           3           3           4           4
          15          21           4           6           4           1
          15          22           5           1           2           2
          15          23           1           6           6           5
          15          24           6           4           6           5
          15          25           6           6           3           5
          15          26           1           5           3           6
          15          27           3           1           2           5
          15          28           2           1           5           1
          15          29           6           2           6           3
          15          30           1           5           3           5
          15          31           3           1           1           2
          15          32           1           6           6           1
          15          33           6           5           5           4
          15          34           1           6           6           5
          15          35           6           2           4           3
          15          36           3           3           4           3
          15          37           5           3           6           4
          15          38           5           3           6           3
          15          39           2           2           4           4
          15          40           4           6           2           6
          15          41           2           3           4           3
          15          42           4           3           2           2
          15          43           2           3           2           6
          15          44           2           4           6           2
          15          45           6           4           4           4
          15          46           4           6           3           6
          15          47           3           1           3           2
          15          48           3           2           5           3
          15          49           1           5           1           6
          15          50           1           3           5           6
          16           1           6           4           4           4
          16           2           4           5           1           1
          16           3           4           4           2           3
          16           4           3           2           3           5
          16           5           3           1           3           3
          16           6           3           1           6           5
          16           7           6           3           6           1
          16           8           6           1           4           1
          16           9           1           6           2           4
          16          10           2           6           3           5
          16          11           2           2           4           4
          16          12           4           5           1           3
          16          13           3           3           6           6
          16          14           6           5           4           3
          16          15           4           2           4           4
          16          16           4           2           4           2
          16          17           4           4           2           2
          16          18           2           4           1           2
          16          19           1           3           1           5
          16          20           3           1           4           3
          16          21           5           2           2           6
          16          22           1           4           6           2
          16          23           6           4           6           6
          16          24           6           6           6           4
          16          25           1           2           1           6
          16          26           5           2           4           6
          16          27           4           4           5           1
          16          28           6           3           1           5
          16          29           6           5           6           3
          16          30           6           4           1           5
          16          31           4           3           4           1
          16          32           4           6           6           6
          16          33           6           5           3           5
          16          34           3           2           3           4
          16          35           1           6           1           2
          16          36           3           6           6           3
          16          37           6           6           2           3
          16          38           5           6           5           4
          16          39           5           6           4           2
          16          40           4           4           5           6
          16          41           5           3           1           1
          16          42           1           1           5           2
          16          43           5           6           1           3
          16          44           4           6           6           4
          16          45           5           6           6           2
          16          46           5           3           5           4
          16          47           5           4           2           4
          16          48           2           2           5           2
          16          49           2           4           3           5
          16          50           4           3           2           1
          17           1           2           3           2           4
          17           2           2           5           4           5
          17           3           1           6           6           4
          17           4           6           5           6           4
          17           5           5           1           4           1
          17           6           4           6           4           1
          17           7           4           4           4           3
          17           8           2           4           6           1
          17           9           2           6           2           6
          17          10           1           5           6           6
          17          11           3           6           1           2
          17          12           6           2           6           4
          17          13           5           6           4           1
          17          14           4           5           1           5
          17          15           1           4           3           4
          17          16           3           6           4           2
          17          17           4           1           3           4
          17          18           1           2           2           3
          17          19           1           6           5           3
          17          20           3           1           2           6
          17          21           2           2           3           2
          17          22           6           1           1           2
          17          23           1           2           2           2
          17          24           1           5           2           2
          17          25           2           5           2           3
          17          26           1           2           5           4
          17          27           5           4           5           4
          17          28           5           3           5           5
          17          29           3           1           1           1
          17          30           1           4           4           4
          17          31           2           6           5           3
          17          32           3           3           3           3
          17          33           3           5           3           1
          17          34           1           4           1           1
          17          35           1           3           3           1
          17          36           1           6           1           1
          17          37           2           5           4           5
          17          38           4           6           4           5
          17          39           5           4           2           6
          17          40           2           6           6           4
          17          41           2           2           4           5
          17          42           3           6           3           3
          17          43           3           1           6           4
          17          44           5           6           1           3
          17          45           1           1           5           6
          17          46           6           4           6           3
          17          47           6           2           4           1
          17          48           1           1           2           3
          17          49           5           1           5           6
          17          50           6           1           2           3
          18           1           1           4           1           6
          18           2           5           5           1           3
          18           3           4           1           1           6
          18           4           1           4           1           4
          18           5           1           1           4           1
          18           6           6           5           5           6
          18           7           5           4           3           6
          18           8           6           6           6           4
          18           9           2           5           2           2
          18          10           2           2           2           6
          18          11           5           3           6           6
          18          12           4           4           4           2
          18          13           1           1           6           6
          18          14           1           5           4           3
          18          15           2           6           1           2
          18          16           1           3           6           6
          18          17           6           6           5           1
          18          18           4           3           3           2
          18          19           4           4           4           6
          18          20           4           3           6           1
          18          21           5           5           3           6
          18          22           5           3           1           3
          18          23           4           5           2           1
          18          24           6           6           2           5
          18          25           2           4           5           3
          18          26           5           5           1           1
          18          27           4           1           3           1
          18          28           3           5           1           4
          18          29           1           2           6           1
          18          30           3           6           5           4
          18          31           3           6           4           1
          18          32           3           5           3           2
          18          33           1           2           2           5
          18          34           5           4           2           4
          18          35           2           3           4           3
          18          36           2           5           2           6
          18          37           2           4           5           2
          18          38           5           2           2           6
          18          39           3           3           6           6
          18          40           5           5           1           3
          18          41           1           4           2           3
          18          42           4           3           1           2
          18          43           6           1           6           3
          18          44           6           5           5           4
          18          45           5           3           4           6
          18          46           4           4           4           4
          18          47           5           2           6           5
          18          48           3           5           5           3
          18          49           5           1           1           5
          18          50           1           1           3           1
          19           1           4           3           6           4
          19           2           4           4           4           5
          19           3           3           4           5           2
          19           4           1           5           1           4
          19           5           1           3           4           1
          19           6           2           1           2           5
          19           7           6           3           2           6
          19           8           3           2           3           6
          19           9           3           3           3           2
          19          10           1           1           3           3
          19          11           1           6           5           2
          19          12           6           1           6           4
          19          13           1           3           2           1
          19          14           2           5           4           2
          19          15           2           1           1           4
          19          16           4           4           2           3
          19          17           5           5           3           5
          19          18           4           3           6           4
          19          19           5           5           4           1
          19          20           1           3           5           5
          19          21           5           2           4           5
          19          22           5           1           6           3
          19          23           6           6           1           5
          19          24           1           1           5           4
          19          25           5           3           1           5
          19          26           1           4           1           5
          19          27           3           5           3           1
          19          28           3           6           4           5
          19          29           4           5           3           6
          19          30           3           2           4           6
          19          31           6           5           6           5
          19          32           4           1           4           4
          19          33           4           3           4           2
          19          34           4           2           3           4
          19          35           1           3           5           3
          19          36           6           2           2           5
          19          37           2           6           2           4
          19          38           2           5           5           2
          19          39           5           6           4           5
          19          40           4           1           1           5
          19          41           1           1           4           6
          19          42           6           6           1           3
          19          43           1           6           3           1
          19          44           4           2           4           1
          19          45           6           3           6           4
          19          46           6           5           1           2
          19          47           6           6           3           2
          19          48           5           2           3           6
          19          49           1           5           4           3
          19          50           5           3           1           3
          20           1           5           6           4           3
          20           2           4           2           2           3
          20           3           2           4           6           4
          20           4           4           1           5           5
          20           5           4           3           3           3
          20           6           3           6           1           6
          20           7           2           4           6           3
          20           8           6           5           4           6
          20           9           1           3           4           1
          20          10           6           4           6           1
          20          11           6           4           5           2
          20          12           5           1           6           2
          20          13           6           5           3           3
          20          14           4           5           3           3
          20          15           5           1           5           1
          20          16           5           5           5           3
          20          17           2           4           2           2
          20          18           2           3           4           3
          20          19           2           2           4           5
          20          20           1           1           2           6
          20          21           1           1           5           1
          20          22           5           5           4           6
          20          23           4           4           5           6
          20          24           5           3           5           1
          20          25           5           6           5           2
          20          26           6           2           3           6
          20          27           3           5           3           4
          20          28           5           6           1           5
          20          29           4           2           3           5
          20          30           6           3           4           4
          20          31           5           5           2           6
          20          32           2           3           1           3
          20          33           3           4           1           5
          20          34           1           6           2           5
          20          35           4           1           2           4
          20          36           4           5           4           5
          20          37           6           6           4           4
          20          38           4           4           4           1
          20          39           4           1           6           6
          20          40           5           2           6           3
          20          41           2           2           5           4
          20          42           5           5           6           5
          20          43           6           3           4           6
          20          44           4           3           1           2
          20          45           1           2           6           3
          20          46           6           4           2           6
          20          47           4           1           1           5
          20          48           1           6           5           2
          20          49           5           4           6           4
          20          50           6           5           4           3
          21           1           1           3           2           6
          21           2           4           3           4           2
          21           3           4           4           4           4
          21           4           2           6           4           1
          21           5           3           6           2           4
          21           6           2           2           1           1
          21           7           1           3           4           4
          21           8           2           2           2           6
          21           9           2           4           2           6
          21          10           2           2           2           4
          21          11           3           4           4           2
          21          12           5           3           5           5
          21          13           1           5           5           4
          21          14           5           4           5           5
          21          15           5           1           2           1
          21          16           6           3           1           6
          21          17           1           6           6           4
          21          18           6           1           6           2
          21          19           3           3           1           3
          21          20           6           5           5           1
          21          21           4           1           5           5
          21          22           2           6           6           6
          21          23           6           4           3           5
          21          24           6           6           5           3
          21          25           6           5           5           5
          21          26           5           2           5           2
          21          27           5           6           2           6
          21          28           3           2           3           4
          21          29           2           6           1           2
          21          30           3           6           1           6
          21          31           1           5           6           2
          21          32           6           5           2           3
          21          33           2           2           6           4
          21          34           6           1           3           6
          21          35           5           3           4           1
          21          36           4           4           5           5
          21          37           3           5           6           3
          21          38           6           1           3           4
          21          39           4           2           5           2
          21          40           5           4           6           3
          21          41           6           2           2           2
          21          42           4           6           4           5
          21          43           3           1           3           1
          21          44           3           5           2           2
          21          45           1           2           2           2
          21          46           5           1           4           2
          21          47           4           1           5           1
          21          48           4           2           1           6
          21          49           4           3           2           4
          21          50           4           6           1           2
          22           1           4           2           4           4
          22           2           5           5           3           5
          22           3           6           4           3           4
          22           4           3           2           4           3
          22           5           4           5           1           4
          22           6           6           1           5           4
          22           7           4           4           4           3
          22           8           4           2           3           2
          22           9           6           5           5           5
          22          10           5           5           4           5
          22          11           1           5           1           4
          22          12           4           6           4           3
          22          13           4           3           2           1
          22          14           3           1           1           4
          22          15           1           4           6           4
          22          16           6           6           3           3
          22          17           2           2           3           4
          22          18           3           4           1           5
          22          19           1           3           3           3
          22          20           6           4           4           3
          22          21           4           6           6           1
          22          22           6           6           6           6
          22          23           1           1           5           3
          22          24           5           1           4           6
          22          25           3           3           2           5
          22          26           2           1           2           5
          22          27           6           4           5           3
          22          28           5           4           3           5
          22          29           3           1           3           4
          22          30           1           1           5           1
          22          31           2           4           1           5
          22          32           1           3           6           5
          22          33           1           1           3           2
          22          34           3           3           2           2
          22          35           1           1           1           3
          22          36           5           6           6           4
          22          37           1           1           2           4
          22          38           6           1           2           1
          22          39           3           2           2           2
          22          40           2           4           1           1
          22          41           1           1           3           6
          22          42           3           2           2           6
          22          43           2           5           4           1
          22          44           4           6           2           5
          22          45           6           1           5           2
          22          46           5           6           3           2
          22          47           3           2           2           1
          22          48           5           5           6           2
          22          49           6           3           1           4
          22          50           2           2           5           2
          23           1           5           6           3           2
          23           2           3           1           5           5
          23           3           6           3           3           4
          23           4           6           3           6           1
          23           5           1           5           2           5
          23           6           2           2           2           2
          23           7           4           5           2           4
          23           8           2           3           6           6
          23           9           5           5           4           4
          23          10           5           5           5           5
          23          11           5           3           2           3
          23          12           1           1           4           6
          23          13           4           2           2           3
          23          14           2           4           2           1
          23          15           4           6           2           4
          23          16           6           4           3           4
          23          17           3           1           3           2
          23          18           5           3           5           4
          23          19           4           4           5           4
          23          20           3           3           2           6
          23          21           1           2           3           2
          23          22           3           3           6           6
          23          23           1           1           1           4
          23          24           1           1           1           1
          23          25           5           4           4           3
          23          26           3           3           1           1
          23          27           5           6           4           4
          23          28           4           5           4           4
          23          29           6           6           2           1
          23          30           2           2           2           2
          23          31           6           1           2           5
          23          32           2           6           6           6
          23          33           1           3           1           1
          23          34           6           2           6           3
          23          35           3           3           1           3
          23          36           1           5           4           5
          23          37           4           3           4           3
          23          38           6           5           6           6
          23          39           3           6           4           4
          23          40           4           5           4           4
          23          41           4           6           1           1
          23          42           1           5           4           2
          23          43           4           3           4           5
          23          44           5           1           1           1
          23          45           6           3           4           6
          23          46           4           2           1           3
          23          47           1           5           5           1
          23          48           6           2           3           3
          23          49           3           3           3           3
          23          50           4           4           1           2
          24           1           1           5           2           1
          24           2           4           4           3           6
          24           3           5           4           4           3
          24           4           4           1           4           6
          24           5           4           2           3           5
          24           6           6           4           1           6
          24           7           2           3           2           2
          24           8           2           6           5           3
          24           9           5           5           6           6
          24          10           1           5           6           6
          24          11           6           2           1           3
          24          12           2           3           6           1
          24          13           4           5           5           1
          24          14           5           2           2           2
          24          15           4           1           4           4
          24          16           4           1           4           4
          24          17           3           4           3           5
          24          18           4           3           4           4
          24          19           4           2           6           1
          24          20           5           5           3           3
          24          21           3           5           5           2
          24          22           6           6           1           2
          24          23           1           2           2           1
          24          24           2           1           1           3
          24          25           2           3           6           6
          24          26           6           1           6           3
          24          27           6           4           2           3
          24          28           5           3           3           5
          24          29           2           6           2           6
          24          30           2           3           3           2
          24          31           3           6           5           5
          24          32           5           2           5           3
          24          33           5           1           3           1
          24          34           3           1           3           2
          24          35           3           2           1           2
          24          36           6           3           5           5
          24          37           5           2           4           6
          24          38           4           1           4           1
          24          39           6           3           5           1
          24          40           2           1           4           5
          24          41           5           2           2           5
          24          42           3           5           3           6
          24          43           2           3           5           5
          24          44           6           4           6           1
          24          45           2           2           6           3
          24          46           6           3           4           2
          24          47           1           2           5           4
          24          48           5           2           6           4
          24          49           3           4           2           6
          24          50           2           2           2           4
          25           1           2           4           4           6
          25           2           6           3           2           4
          25           3           1           1           3           6
          25           4           1           3           1           1
          25           5           4           6           2           6
          25           6           3           6           2           3
          25           7           2           6           2           3
          25           8           3           1           5           1
          25           9           6           1           4           1
          25          10           4           2           2           4
          25          11           3           6           3           5
          25          12           3           2           1           5
          25          13           4           4           5           5
          25          14           2           3           1           2
          25          15           1           3           3           4
          25          16           3           5           1           5
          25          17           3           6           3           2
          25          18           2           2           5           4
          25          19           4           3           3           3
          25          20           5           2           1           5
          25          21           4           2           6           3
          25          22           6           3           3           6
          25          23           2           6           1           2
          25          24           1           2           5           1
          25          25           1           6           5           3
          25          26           1           1           6           1
          25          27           1           6           3           6
          25          28           2           4           6           5
          25          29           4           4           4           6
          25          30           4           3           2           3
          25          31           2           2           5           5
          25          32           5           3           6           5
          25          33           6           3           5           2
          25          34           2           3           4           1
          25          35           5           2           5           1
          25          36           5           5           5           2
